Index	FileName	ScanNum	FeatureIndex	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	PrecursorScanNum	PrecursorFeatureIndex	PrecursorMz	PrecursorIntensity	PrecursorCharge	PrecursorSNR	PrecursorMonoisotopicMass	PrecursorQscore	PrecursorQscore2D	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	
64	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2764.054197	2762.357429	227.992	1	2	17	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.942847	0.83216	1	4.40426	2.68359	0.553364	2	1382.685112	1383.194179	0.834651	0.834651
65	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2792.077704	2790.348762	339.042	1	2	26	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.979585	0.932892	1	12.1487	7.16931	0.243646	2	1396.176665	1397.689970	0.938166	0.938166
66	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2792.081587	2790.352645	321.193	1	2	26	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.983703	0.92841	1	12.3191	5.136	0.438215	2	1396.179757	1397.693067	0.941733	0.941733
67	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2813.228183	2811.499241	95.8106	1	1	10	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.92389	0.92389	1	1.41001	1.41001	0.721517	1	2812.499440	2815.525435	0.763994	0.763994
68	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2863.140248	2861.383840	462.54	1	2	26	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.984044	0.921567	1	5.72784	5.1644	0.441868	2	1431.695032	1433.205359	0.930715	0.930715
69	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2863.142472	2861.386064	449.856	1	2	25	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.981483	0.924405	1	4.7894	4.95416	0.337994	2	1431.695032	1433.208575	0.926489	0.926489
70	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2881.181581	2879.413702	125.532	1	1	8	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.894137	0.894137	1	2.07101	2.07101	0.366696	1	2880.410501	2882.436578	0.659059	0.659059
71	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2882.284769	2880.516891	114.152	1	1	8	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.927032	0.927032	1	2.01559	2.01559	0.273877	1	2881.519537	2883.537606	0.796583	0.796583
72	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2920.201271	2918.405946	141.483	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.920012	0.920012	1	11.2862	11.2862	0.321064	1	2919.405470	2921.426040	0.813470	0.813470
73	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2920.215322	2918.419997	78.7291	1	1	8	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.915322	0.915322	1	2.02708	2.02708	1.0708	1	2919.424169	2921.444758	0.725746	0.725746
74	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2937.227003	2935.431678	273.35	1	1	12	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.990182	0.990182	1	8.33403	8.33403	0.222327	1	2936.430462	2940.452425	0.948635	0.948635
75	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2937.233438	2935.438113	252.078	1	1	13	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.986344	0.986344	1	6.02455	6.02455	0.860218	1	2936.439894	2940.461876	0.934921	0.934921
76	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2984.776508	2982.956001	911.873	1	1	9	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.86389	0.86389	1	0.635342	0.635342	0.368294	1	2983.958080	2986.976062	0.475953	0.475953
77	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	2985.113958	2983.293451	933.249	1	1	10	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.873579	0.873579	1	0.698745	0.698745	0.500662	1	2984.296942	2987.314755	0.522616	0.522616
78	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	3011.320008	3009.486057	143.512	1	2	15	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.961987	0.731156	1	3.31415	2.71252	0.377772	2	1505.747824	1506.257049	0.859745	0.859745
79	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	3012.313898	3010.479947	84.2954	1	1	8	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.911972	0.911972	1	3.57178	3.57178	0.45903	1	3011.480572	3013.499443	0.748823	0.748823
80	../workspaces-FLASHApp/default/flashtnt/input-files/mzML-files/example_spectrum_aqpz.mzML	1	nan	0.073501	215	3039.329546	3037.475355	1247.88	1	2	32	0	nan	5208.000000	0	0	nan	nan	nan	nan	0.994506	0.987368	1	13.4237	10.8064	0.383542	1	3038.478457	3043.500219	0.955375	0.955375
